Company URL,Company Name,News URL,Source
"Matrix Plastic Products, LLC",http://www.matrixplastic.com,https://www.prnewswire.com/news-releases/3-boomerang-capital-makes-investment-to-foster-strategic-growth-at-matrix-plastic-products-302477323.html,GPT-5.1
"Matrix Plastic Products, LLC",http://www.matrixplastic.com,https://www.plasticstoday.com/medical/matrix-plastic-products-celebrates-40th-anniversary-with-new-corporate-name,GPT-5.1
"Matrix Plastic Products, LLC",http://www.matrixplastic.com,https://www.mpo-mag.com/breaking-news/matrix-plastic-products-celebrates-40th-anniversary/,GPT-5.1
"Matrix Plastic Products, LLC",http://www.matrixplastic.com,https://www.moldmakingtechnology.com/news/matrix-plastic-products-celebrates-40th-anniversary,GPT-5.1
"Pelco Tool & Mold, Inc.",http://www.pelcotoolinc.com,https://www.moldmakingtechnology.com/articles/diverse-mold-offerings-sustain-moldmaker-secures-future-business,GPT-5.1
"PM Mold Company, Inc.",http://www.pmmold.com,https://www.whitewolfcapital.com/news/newco-plastics-announces-the-acquisition-of-pm-mold-company/,GPT-5.1
"PM Mold Company, Inc.",http://www.pmmold.com,https://www.prweb.com/releases/NewCo_Plastics_a_White_Wolf_Capital_portfolio_company_Announces_Acquisition_of_PM_Mold_Company/prweb18909459.htm,GPT-5.1
"PM Mold Company, Inc.",http://www.pmmold.com,https://www.magentaprecision.com/post/newco-plastics-acquires-pm-mold-company-a-strategic-move-for-growth,GPT-5.1
"PM Mold Company, Inc.",http://www.pmmold.com,https://www.canplastics.com/plastics-processes/newco-plastics-buys-injection-molder-pm-mold/1003459462/,GPT-5.1
Tri-Par Die and Mold Corporation,http://www.tri-par.com,https://www.moldmakingtechnology.com/articles/experience-knowledge-base-and-creativity-give-tri-par-an-edge-in-molds-for-high-flow-material-parts,GPT-5.1
Decatur Mold Tool & Engineering,http://www.decaturmold.com,https://www.moldmakingtechnology.com/articles/indiana-mold-builder-decatur-mold-offers-a-history-of-grit-and-a-future-of-innovation,GPT-5.1
Lorentson Manufacturing Company Inc.,http://www.lorentson.com,https://www.lorentson-southwest.com/our-edge.html,GPT-5.1
"Roembke Mfg. & Design, Inc.",http://www.roembke.com,https://www.mdpretech.com/our-business/roembke-mfg-design-inc,GPT-5.1
ASH Industries,http://www.ashindustries.com,https://www.ashindustries.com/plastic-injection-molding-at-ash,GPT-5.1
ASH Industries,http://www.ashindustries.com,https://www.ashindustries.com/metal-injection-molding-at-ash,GPT-5.1
ASH Industries,http://www.ashindustries.com,https://www.pim-international.com/ash-industries-5m-investment-to-double-workspace/,GPT-5.1
ASH Industries,http://www.ashindustries.com,https://opportunitylouisiana.gov/news/ash-industries-announces-85-job-expansion-in-lafayette,GPT-5.1
ASH Industries,http://www.ashindustries.com,https://rotationallymoldedplastics.com/ash-industries/,GPT-5.1
"Prime Manufacturing Technologies, Inc.",http://www.primemfgtech.com,https://business.howardchamber.com/list/member/prime-manufacturing-technologies-inc-16187,GPT-5.1
"Accu-Die & Mold, Inc.",http://www.accu-die.com,https://www.moldmakingtechnology.com/articles/accu-die-mold-excels-in-die-cast-tooling-with-a-focus-on-service-engineering-and-precision-manufacturing-,GPT-5.1
"Accu-Die & Mold, Inc.",http://www.accu-die.com,https://www.moogyon-the-market.com/new-president-announced-at-accu-die-mold-in-stevensville/,GPT-5.1
Baumann Tool and Die,http://www.baumanntd.com,https://www.moldmakingtechnology.com/articles/a-cooperative-spirit-and-uncommon-service-baumann-tool-die,GPT-5.1
Baumann Tool and Die,http://www.baumanntd.com,https://www.caldergr.com/baumann-tool-die-of-zeeland-michigan-acquired-by-individual-buyer-mark-brown/,GPT-5.1
Baumann Tool and Die,http://www.baumanntd.com,https://www.crainsgrandrapids.com/news/brothers-sell-tool-and-die-shop/,GPT-5.1
"Best Tool & Engineering Co, Inc.",http://www.bteplastics.com,https://bteplastics.com/tool-manufacturing-services/,GPT-5.1
"Best Tool & Engineering Co, Inc.",http://www.bteplastics.com,https://usmanufacturingreport.com/article/best-tool-engineering/,GPT-5.1
Byrne Tool + Design,http://www.byrne-tool.com,https://byrne-tool.com/tooling/,GPT-5.1
Byrne Tool + Design,http://www.byrne-tool.com,https://www.moldmakingtechnology.com/articles/byrne-tool-die-a-culture-of-change,GPT-5.1
Commercial Tool Group,http://www.commercialtoolgroup.com,https://bernardandcompany.com/zimmermann-partners-with-two-moldmakers-to-help-them-go-big/,GPT-5.1
CS Tool Engineering,http://www.cste.com,https://www.plasticstoday.com/don-snow-cs-tool-engineering-awarded-mold-builder-year,GPT-5.1
CS Tool Engineering,http://www.cste.com,https://www.moldmakingtechnology.com/articles/small-shop-honorable-mention-cs-tool-engineering-in-the-business-of-customer-service,GPT-5.1
CS Tool Engineering,http://www.cste.com,https://www.moldmakermag.com/articles/mold-manufacturing-process/,GPT-5.1
"Deppe Mold and Tooling, Inc.",http://www.deppemold.com,https://www.scribd.com/document/909707001/Moldmaking-July-24,GPT-5.1
Die-Tech & Engineering,http://www.dietech-gr.com,https://www.moldmakingtechnology.com/articles/using-the-right-technology-at-the-right-time-and-in-the-right-way,GPT-5.1
Die-Tech & Engineering,http://www.dietech-gr.com,https://www.mmsonline.com/articles/die-maker-describes-five-day-build-for-tool-urgently-needed-for-coronavirus-ventilator-production,GPT-5.1
Eifel Mold & Engineering,http://www.eifel-inc.com,https://www.moldmakingtechnology.com/news/eifel-mold-engineering-celebrates-50-years-in-moldmaking,GPT-5.1
Eifel Mold & Engineering,http://www.eifel-inc.com,https://www.ptonline.com/news/eifel-mold-engineering-celebrates-50-years-in-moldmaking-2,GPT-5.1
"Elite Mold & Engineering, Inc.",http://teameliteonline.com,https://mantle3d.com/case-studies/elite-mold-engineering/,GPT-5.1
Franchino Mold & Engineering,http://www.franchino.com,https://www.makino.com/en-us/resources/content-library/case-studies/franchino-mold-engineering-shapes-business-growth,GPT-5.1
Hanson International,http://www.hansoninternational.com,https://sodick.com/blog/competitive-advantage/,GPT-5.1
Krieger Craftsmen,http://www.kriegercraftsmen.com,https://www.moldmakingtechnology.com/articles/krieger-craftsmen-rebuilds-culture-to-drive-success,GPT-5.1
Krieger Craftsmen,http://www.kriegercraftsmen.com,https://www.crainsgrandrapids.com/news/manufacturing/walker-manufacturer-krieger-craftsmen-files-for-chapter-11-bankruptcy/,GPT-5.1
"Legacy Precision Molds, Inc.",http://www.legacyprecisionmolds.com,https://legacyprecisionmolds.com/streamlined-success-driving-performance-and-insight-through-improved-workflow/,GPT-5.1
"Legacy Precision Molds, Inc.",http://www.legacyprecisionmolds.com,https://legacyprecisionmolds.com/lights-out-machining-with-an-automated-5-axis-cell-machine-shop-tour/,GPT-5.1
"Legacy Precision Molds, Inc.",http://www.legacyprecisionmolds.com,https://www.moldmakingtechnology.com/articles/legacy-precision-molds-aims-for-ingenuity-in-every-job,GPT-5.1
"Legacy Precision Molds, Inc.",http://www.legacyprecisionmolds.com,https://www.whitehouse.gov/articles/2025/04/american-businesses-rally-behind-president-trumps-tariffs-to-save-manufacturing/,GPT-5.1
"Legacy Precision Molds, Inc.",http://www.legacyprecisionmolds.com,https://es.benzinga.com/news/usa/stocks/gigantes-tecnologicos-y-fabricantes-de-ee-uu-apuestan-por-relocalizar-su-produccion-vuelve-el-made-in-usa/,GPT-5.1
"Liberty Molds, Inc.",http://www.libertymolds.com,https://blog.hurco.com/customer-answers-the-call-to-combat-covid-19,GPT-5.1
"Liberty Molds, Inc.",http://www.libertymolds.com,https://www.prnewswire.com/news-releases/3d-systems-cimatron-cadcam-software-enables-mold-shops-to-design-and-manufacture-more-complex-molds-faster--keeping-them-ahead-of-the-competition-300927297.html,GPT-5.1
Maximum Mold Group,http://www.maximummoldgroup.com,https://www.moldmakingtechnology.com/articles/2018-leadtime-leader-award-winner-maximum-mold-group,GPT-5.1
Maximum Mold Group,http://www.maximummoldgroup.com,https://www.moldmakingtechnology.com/articles/leadtime-leader-qa-with-maximum-mold-group,GPT-5.1
Maximum Mold Group,http://www.maximummoldgroup.com,https://www.moldmakingtechnology.com/articles/mmt-chat-one-mold-builders-strategic-diversification-journey,GPT-5.1
Maximum Mold Group,http://www.maximummoldgroup.com,https://www.moodyonthemarket.com/passion-mission-drive-success-for-growing-maximum-mold-group-of-bh/,GPT-5.1
Midwest Die Corporation,http://www.midwestdiecorp.net,https://www.prairiecap.com/newsletters/prairie-industry-perspective-metal-forming-industry-november-2024,GPT-5.1
"Precision Tool & Mold, LLC",http://www.precisionmoldusa.com,https://ntma.org/wp-content/uploads/2019/02/May16-Record-web-compressed.pdf,GPT-5.1
"TK Mold & Engineering, Inc.",http://www.tkmoldeng.com,https://www.cimatron.com/en/customer-stories/cad-cam-software-reduces-delivery-times-by-70-with-a-six-month-roi,GPT-5.1
"TK Mold & Engineering, Inc.",http://www.tkmoldeng.com,https://www.llproducts.com/pt-br/news-events/ll-products-and-tk-mold-meet-with-students-at-romeo-high-school-for-a-live-demonstration-of-the-moldflow-process/,GPT-5.1
Venture Global Engineering,http://www.ventureglobalengineering.com,https://economictimes.indiatimes.com/tech/ites/us-court-orders-fresh-proceedings-into-claims-made-by-venture-global-engineering-against-satyam/articleshow/22652800.cms?from=mdr,GPT-5.1
Venture Global Engineering,http://www.ventureglobalengineering.com,https://news.bloomberglaw.com/employee-benefits/michigan-engineering-firm-latest-sued-over-worker-health-notices,GPT-5.1
Venture Global Engineering,http://www.ventureglobalengineering.com,https://www.transnational-dispute-management.com/article.asp?key=1756,GPT-5.1
Venture Global Engineering,http://www.ventureglobalengineering.com,https://www.nortonrosefulbright.com/en-419/knowledge/publications/57ecf072/international-arbitration-in-india,GPT-5.1
Viking Tool & Engineering,http://www.vikingtooleng.com,https://www.mmsonline.com/articles/fixing-smelly-corroding-coolant-sumps-pays-off-for-injection-mold-maker,GPT-5.1
Viking Tool & Engineering,http://www.vikingtooleng.com,https://www.plasticstoday.com/business/market-snapshot-furniture,GPT-5.1
Viking Tool & Engineering,http://www.vikingtooleng.com,https://www.mmsonline.com/articles/will-the-coalition-continue,GPT-5.1
Viking Tool & Engineering,http://www.vikingtooleng.com,https://www.mms-mexico.com/articulos/la-experiencia-exitosa-de-la-coalicion-de-herramentales-de-whitehall,GPT-5.1
"Zero Tolerance, LLC",http://www.zerotolerancecnc.com,https://mtdcnc.com/case-studies/mtdcnc/introducing-the-mold-maker-minute-with-zero-tolerance-llc/,GPT-5.1
"Zero Tolerance, LLC",http://www.zerotolerancecnc.com,https://markforged.com/resources/case-studies/zero-tolerance,GPT-5.1
"Zero Tolerance, LLC",http://www.zerotolerancecnc.com,https://www.cimatron.com/en/customer-stories/molding-the-future-of-manufacturing,GPT-5.1
"Zero Tolerance, LLC",http://www.zerotolerancecnc.com,https://alliancelasersales.com/the-manufacturing-alliance-podcast-presents-steve-michon-zero-tolerance-llc/,GPT-5.1
Diamond Tool & Engineering,http://www.diamondtande.com,https://www.enterpriseminnesota.org/articles/fall-2021/a-hidden-gem/,GPT-5.1
Diamond Tool & Engineering,http://www.diamondtande.com,https://prod.plasticsnews.com/news/beanstalk-acquires-diamond-tool-engineering-preserve-us-precision-mold-manufacturing,GPT-5.1
Diamond Tool & Engineering,http://www.diamondtande.com,https://www.moldmakingtechnology.com/news/beanstalk-collaborative-community-wealth-acquires-diamond-tool-engineering-assets,GPT-5.1
"Dynamic Group, Inc.",http://www.dynamicgroup.com,https://www.dynamicgroup.com/resources/blog/dynamic-group-featured-in-moldmaking-technology-magazine/,GPT-5.1
"Dynamic Group, Inc.",http://www.dynamicgroup.com,https://www.moldmakingtechnology.com/news/family-owned-minnesota-manufacturer-unveils-refreshed-brand-identity-website,GPT-5.1
"Dynamic Group, Inc.",http://www.dynamicgroup.com,https://www.mpo-mag.com/breaking-news/dynamic-group-inc-reveals-new-brand-identity-website/,GPT-5.1
"Dynamic Group, Inc.",http://www.dynamicgroup.com,https://www.ptonline.com/articles/dynamic-tool-corp-wins-moldmaking-technologys-2024-leadtime-leader-award-3,GPT-5.1
"Mold Craft, Inc.",http://www.mold-craft.com,https://westfalltechnik.com/westfall-technik-acquires-mold-craft/,GPT-5.1
"Tolerance Tool, LLC",http://www.tolerancetool.com,https://www.moldmakingtechnology.com/news/tolerance-tool-is-acquired-by-beanstalk-collaborative-community-wealth,GPT-5.1
Vector Tool & Engineering,http://www.vectortool.com,https://www.moldmakingtechnology.com/news/rdleverage-joins-growing-tooling-family-2,GPT-5.1
Dramco Tool Co. Inc.,http://www.dramcotool.com,https://nebraska.tv/news/local/gallery/local-plant-closure-will-create-100-layoffs-but-strong-labor-market-awaits?photo=1,GPT-5.1
"Accede Mold & Tool Co., Inc.",https://accedemold.com,https://accedemold.com/recent-news/,GPT-5.1
"Accede Mold & Tool Co., Inc.",https://accedemold.com,https://www.moldmakingtechnology.com/news/accede-mold-and-tool-co-donates-5000-to-support-edison-students-pursuing-careers-in-manufacturing,GPT-5.1
"Accede Mold & Tool Co., Inc.",https://accedemold.com,https://www.moldmakingtechnology.com/news/accede-mold-tool-promotes-mitchell-fox-to-manufacturing-specialty-department-manager,GPT-5.1
"Accede Mold & Tool Co., Inc.",https://accedemold.com,https://13wham.com/news/local/edison-tech-receives-5000-donation-to-boost-future-trades-careers,GPT-5.1
"Accede Mold & Tool Co., Inc.",https://accedemold.com,https://accedemold.com/antec-2025-accede-champions-innovation/,GPT-5.1
"Accede Mold & Tool Co., Inc.",https://accedemold.com,https://alliancelasersales.com/the-manufacturing-alliance-mmt-accede/,GPT-5.1
"L & Z Tool and Engineering, Inc.",http://www.lztool.com,https://www.lztool.com/video-success-story.html,GPT-5.1
High Desert Tool,http://www.highdeserttool.com,https://www.mchysales.com/wp-content/uploads/2012/12/Kitamura-Bridge-8-Testimonial.pdf,GPT-5.1
Colonial Machine Co.,http://www.colonial-machine.com,https://patch.com/ohio/kent/colonial-machine-co-celebrating-65-successful-years-in-kent,GPT-5.1
Colonial Machine Co.,http://www.colonial-machine.com,https://www.plasticstoday.com/injection-molding/american-mold-builders-assn-awards-11-000-in-scholarships,GPT-5.1
Colonial Machine Co.,http://www.colonial-machine.com,https://www.moldmakingtechnology.com/articles/amba-awards-scholarships,GPT-5.1
Colonial Machine Co.,http://www.colonial-machine.com,https://www.moldmakingtechnology.com/articles/rising-stars-and-scholarships,GPT-5.1
Colonial Machine Co.,http://www.colonial-machine.com,https://theportager.com/kents-planned-advanced-manufacturing-center-expansion-will-help-better-train-students-for-careers/,GPT-5.1
Colonial Machine Co.,http://www.colonial-machine.com,https://www.prnewswire.com/news-releases/metal-molds-market-for-plastic-injection-molding-anticipated-to-exceed-5-5-billion-by-2027--says-global-market-insights-inc-301211653.html,GPT-5.1
Colonial Machine Co.,http://www.colonial-machine.com,https://finance.yahoo.com/news/metal-molds-market-plastic-injection-061000827.html,GPT-5.1
Colonial Machine Co.,http://www.colonial-machine.com,https://www.skyquestt.com/report/metal-molds-market,GPT-5.1
"Cosar Mold, Inc.",http://www.cosarmold.com,https://www.cosarmold.com/news/2019-many-new-upgrades-have-been-happening-here-at-cosar-mold-26304,GPT-5.1
"Cosar Mold, Inc.",http://www.cosarmold.com,https://www.cosarmold.com/news/cosar-molds-30th-anniversary-23592,GPT-5.1
"Cosar Mold, Inc.",http://www.cosarmold.com,https://www.govinfo.gov/content/pkg/FR-2001-04-30/pdf/FR-2001-04-30.pdf,GPT-5.1
"Cosar Mold, Inc.",http://www.cosarmold.com,https://www.govinfo.gov/content/pkg/FR-2001-02-27/pdf/FR-2001-02-27.pdf,GPT-5.1
"Pleasant Precision, Inc.",http://www.pleasantprecision.com,https://www.moldmakingtechnology.com/articles/mold-base-advancements-set-a-new-standard,GPT-5.1
"Pleasant Precision, Inc.",http://www.pleasantprecision.com,https://www.moldmakingtechnology.com/articles/how-to-choose-the-right-hardware-for-your-software,GPT-5.1
"Pleasant Precision, Inc.",http://www.pleasantprecision.com,https://www.moldmakingtechnology.com/articles/spi-machinery-and-moldmakers-divisions-work-to-address-the-need-for-mold-safety-standards,GPT-5.1
"Pleasant Precision, Inc.",http://www.pleasantprecision.com,https://www.meddeviceonline.com/doc/round-mate-systems-part-of-pleasant-precision-0001,GPT-5.1
"Pleasant Precision, Inc.",http://www.pleasantprecision.com,https://www.medicaldesignandoutsourcing.com/adm-cleveland-medtech-manufacturing-highlights/7/,GPT-5.1
"Rapid Mold Solutions, Inc.",http://www.rapidmoldsolutions.com,https://www.prnewswire.com/news-releases/adler-industrial-solutions-acquires-rapid-mold-solutions-301417367.html,GPT-5.1
"Rapid Mold Solutions, Inc.",http://www.rapidmoldsolutions.com,https://www.moldmakingtechnology.com/articles/rapid-mold-solutions-inc-three-pronged-approach-to-prototypeproduction-mold-manufacture,GPT-5.1
"United Tool & Mold, Inc.",http://www.utminc.com,https://www.plasticstoday.com/business/finding-a-niche-business-model-equals-success-for-moldmaker,GPT-5.1
"United Tool & Mold, Inc.",http://www.utminc.com,https://governor.sc.gov/news/2018-03/united-tool-and-mold-inc-expanding-pickens-county-operations,GPT-5.1
Moldesign,http://www.moldesign.com,https://www.compositesworld.com/news/iacmi-supports-ut-designed-face-shield-production,GPT-5.1
Moldesign,http://www.moldesign.com,https://www.prnewswire.com/news-releases/iacmi-supports-production-of-50-000-face-shields-for-university-of-tennessee-students-faculty-and-staff-301128000.html,GPT-5.1
Detail Mold & Manufacturing LLC,http://www.detailmold.com,https://www.scribd.com/document/161358060/2013-The-American-Mold-Builder-Summer,GPT-5.1
Solution Tools,http://www.solution-tools.com,https://www.moldmakingtechnology.com/products/solution-tools-mold-die-delivers-high-quality-components-for-plastic-injection-molds,GPT-5.1
"AJ Tool & Manufacturing, LLC",http://www.ajtoolmfg.com,https://www.moldmakingtechnology.com/articles/aj-tool-co-inc-niche-moldmaking-meets-high-expectations,GPT-5.1
Carlson Tool & Manufacturing Corp.,http://www.carlsontool.com,https://www.mmsonline.com/articles/precision-drilling-and-machining-serves-automotive-tooling-demand,GPT-5.1
